kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
6866192,CONTROL,0,0,0,,validation,0,,,,4;5;6
6878967,CONTROL,0,0,0,,validation,0,,,,4;5;6
6931843,CONTROL,0,0,0,,validation,0,,,,4;5;6
6951397,CONTROL,0,0,0,,validation,0,,,,4;5;6
6953758,CONTROL,0,0,0,,validation,0,,,,4;5;6
6954914,CONTROL,0,0,0,,validation,0,,,,4;5;6
7017676,CONTROL,0,0,0,,validation,0,,,,4;5;6
7061043,CONTROL,0,0,0,,validation,0,,,,4;5;6
7093428,CONTROL,0,0,0,,validation,0,,,,4;5;6
7102091,CONTROL,0,0,0,,validation,0,,,,4;5;6
7128904,CONTROL,0,0,0,,validation,0,,,,4;5;6
7177153,CONTROL,0,0,0,,validation,0,,,,4;5;6
7186542,CONTROL,0,0,0,,validation,0,,,,4;5;6
7187146,CONTROL,0,0,0,,validation,0,,,,4;5;6
7202678,CONTROL,0,0,0,,validation,0,,,,4;5;6
7217389,CONTROL,0,0,0,,validation,0,,,,4;5;6
7267705,CONTROL,0,0,0,,validation,0,,,,4;5;6
7286494,CONTROL,0,0,0,,validation,0,,,,4;5;6
7353208,CONTROL,0,0,0,,validation,0,,,,4;5;6
7384900,CONTROL,0,0,0,,validation,0,,,,4;5;6
7422281,CONTROL,0,0,0,,validation,0,,,,4;5;6
7446955,CONTROL,0,0,0,,validation,0,,,,4;5;6
7517852,CONTROL,0,0,0,,validation,0,,,,4;5;6
7521850,CONTROL,0,0,0,,validation,0,,,,4;5;6
7532353,CONTROL,0,0,0,,validation,0,,,,4;5;6
7586384,CONTROL,0,0,0,,validation,0,,,,4;5;6
7595124,CONTROL,0,0,0,,validation,0,,,,4;5;6
7602502,CONTROL,0,0,0,,validation,0,,,,4;5;6
7619946,CONTROL,0,0,0,,validation,0,,,,4;5;6
7620468,CONTROL,0,0,0,,validation,0,,,,4;5;6
7660181,CONTROL,0,0,0,,validation,0,,,,4;5;6
7661080,CONTROL,0,0,0,,validation,0,,,,4;5;6
7676383,CONTROL,0,0,0,,validation,0,,,,4;5;6
7687793,CONTROL,0,0,0,,validation,0,,,,4;5;6
7728814,CONTROL,0,0,0,,validation,0,,,,4;5;6
7734893,CONTROL,0,0,0,,validation,0,,,,4;5;6
7740120,CONTROL,0,0,0,,validation,0,,,,4;5;6
7799843,CONTROL,0,0,0,,validation,0,,,,4;5;6
7805978,CONTROL,0,0,0,,validation,0,,,,4;5;6
7837196,CONTROL,0,0,0,,validation,0,,,,4;5;6
7838423,CONTROL,0,0,0,,validation,0,,,,4;5;6
7840840,CONTROL,0,0,0,,validation,0,,,,4;5;6
7842007,CONTROL,0,0,0,,validation,0,,,,4;5;6
7871346,CONTROL,0,0,0,,validation,0,,,,4;5;6
7872719,CONTROL,0,0,0,,validation,0,,,,4;5;6
7905114,CONTROL,0,0,0,,validation,0,,,,4;5;6
7914531,CONTROL,0,0,0,,validation,0,,,,4;5;6
7958968,CONTROL,0,0,0,,validation,0,,,,4;5;6
8007426,CONTROL,0,0,0,,validation,0,,,,4;5;6
8009192,CONTROL,0,0,0,,validation,0,,,,4;5;6
8039726,CONTROL,0,0,0,,validation,0,,,,4;5;6
8040308,CONTROL,0,0,0,,validation,0,,,,4;5;6
8042729,CONTROL,0,0,0,,validation,0,,,,4;5;6
8073939,CONTROL,0,0,0,,validation,0,,,,4;5;6
8113588,CONTROL,0,0,0,,validation,0,,,,4;5;6
8129588,CONTROL,0,0,0,,validation,0,,,,4;5;6
8149133,CONTROL,0,0,0,,validation,0,,,,4;5;6
8160916,CONTROL,0,0,0,,validation,0,,,,4;5;6
8168651,CONTROL,0,0,0,,validation,0,,,,4;5;6
8218805,CONTROL,0,0,0,,validation,0,,,,4;5;6
8230760,CONTROL,0,0,0,,validation,0,,,,4;5;6
8256818,CONTROL,0,0,0,,validation,0,,,,4;5;6
8262360,CONTROL,0,0,0,,validation,0,,,,4;5;6
8262619,CONTROL,0,0,0,,validation,0,,,,4;5;6
8283041,CONTROL,0,0,0,,validation,0,,,,4;5;6
8293982,CONTROL,0,0,0,,validation,0,,,,4;5;6
8376400,CONTROL,0,0,0,,validation,0,,,,4;5;6
8377135,CONTROL,0,0,0,,validation,0,,,,4;5;6
8395371,CONTROL,0,0,0,,validation,0,,,,4;5;6
8415771,CONTROL,0,0,0,,validation,0,,,,4;5;6
8418062,CONTROL,0,0,0,,validation,0,,,,4;5;6
8446885,CONTROL,0,0,0,,validation,0,,,,4;5;6
8458220,CONTROL,0,0,0,,validation,0,,,,4;5;6
8544968,CONTROL,0,0,0,,validation,0,,,,4;5;6
8551740,CONTROL,0,0,0,,validation,0,,,,4;5;6
8558530,CONTROL,0,0,0,,validation,0,,,,4;5;6
8561340,CONTROL,0,0,0,,validation,0,,,,4;5;6
8573543,CONTROL,0,0,0,,validation,0,,,,4;5;6
8609558,CONTROL,0,0,0,,validation,0,,,,4;5;6
8610288,CONTROL,0,0,0,,validation,0,,,,4;5;6
8618800,CONTROL,0,0,0,,validation,0,,,,4;5;6
8619745,CONTROL,0,0,0,,validation,0,,,,4;5;6
8629272,CONTROL,0,0,0,,validation,0,,,,4;5;6
8631549,CONTROL,0,0,0,,validation,0,,,,4;5;6
8638263,CONTROL,0,0,0,,validation,0,,,,4;5;6
8648321,CONTROL,0,0,0,,validation,0,,,,4;5;6
8681537,CONTROL,0,0,0,,validation,0,,,,4;5;6
8682552,CONTROL,0,0,0,,validation,0,,,,4;5;6
8690415,CONTROL,0,0,0,,validation,0,,,,4;5;6
8743131,CONTROL,0,0,0,,validation,0,,,,4;5;6
8749608,CONTROL,0,0,0,,validation,0,,,,4;5;6
8805343,CONTROL,0,0,0,,validation,0,,,,4;5;6
8813847,CONTROL,0,0,0,,validation,0,,,,4;5;6
8821904,CONTROL,0,0,0,,validation,0,,,,4;5;6
8867382,CONTROL,0,0,0,,validation,0,,,,4;5;6
8880819,CONTROL,0,0,0,,validation,0,,,,4;5;6
8895143,CONTROL,0,0,0,,validation,0,,,,4;5;6
8914062,CONTROL,0,0,0,,validation,0,,,,4;5;6
8933152,CONTROL,0,0,0,,validation,0,,,,4;5;6
8951814,CONTROL,0,0,0,,validation,0,,,,4;5;6
9003692,CONTROL,0,0,0,,validation,0,,,,4;5;6
9006054,CONTROL,0,0,0,,validation,0,,,,4;5;6
9006796,CONTROL,0,0,0,,validation,0,,,,4;5;6
9016322,CONTROL,0,0,0,,validation,0,,,,4;5;6
9016417,CONTROL,0,0,0,,validation,0,,,,4;5;6
9017489,CONTROL,0,0,0,,validation,0,,,,4;5;6
9020488,CONTROL,0,0,0,,validation,0,,,,4;5;6
9025444,CONTROL,0,0,0,,validation,0,,,,4;5;6
9101627,CONTROL,0,0,0,,validation,0,,,,4;5;6
9108743,CONTROL,0,0,0,,validation,0,,,,4;5;6
9156709,CONTROL,0,0,0,,validation,0,,,,4;5;6
9204871,CONTROL,0,0,0,,validation,0,,,,4;5;6
9222073,CONTROL,0,0,0,,validation,0,,,,4;5;6
9222911,CONTROL,0,0,0,,validation,0,,,,4;5;6
9243981,CONTROL,0,0,0,,validation,0,,,,4;5;6
9329114,CONTROL,0,0,0,,validation,0,,,,4;5;6
9330853,CONTROL,0,0,0,,validation,0,,,,4;5;6
9350876,CONTROL,0,0,0,,validation,0,,,,4;5;6
9367431,CONTROL,0,0,0,,validation,0,,,,4;5;6
9397805,CONTROL,0,0,0,,validation,0,,,,4;5;6
9398452,CONTROL,0,0,0,,validation,0,,,,4;5;6
9398495,CONTROL,0,0,0,,validation,0,,,,4;5;6
9411130,CONTROL,0,0,0,,validation,0,,,,4;5;6
9430039,CONTROL,0,0,0,,validation,0,,,,4;5;6
9447323,CONTROL,0,0,0,,validation,0,,,,4;5;6
9451741,CONTROL,0,0,0,,validation,0,,,,4;5;6
9458652,CONTROL,0,0,0,,validation,0,,,,4;5;6
9469368,CONTROL,0,0,0,,validation,0,,,,4;5;6
9471473,CONTROL,0,0,0,,validation,0,,,,4;5;6
9508405,CONTROL,0,0,0,,validation,0,,,,4;5;6
9508922,CONTROL,0,0,0,,validation,0,,,,4;5;6
9539413,CONTROL,0,0,0,,validation,0,,,,4;5;6
9550612,CONTROL,0,0,0,,validation,0,,,,4;5;6
9577862,CONTROL,0,0,0,,validation,0,,,,4;5;6
9583249,CONTROL,0,0,0,,validation,0,,,,4;5;6
9594565,CONTROL,0,0,0,,validation,0,,,,4;5;6
9595844,CONTROL,0,0,0,,validation,0,,,,4;5;6
9636127,CONTROL,0,0,0,,validation,0,,,,4;5;6
9636446,CONTROL,0,0,0,,validation,0,,,,4;5;6
9640547,CONTROL,0,0,0,,validation,0,,,,4;5;6
9643499,CONTROL,0,0,0,,validation,0,,,,4;5;6
9655573,CONTROL,0,0,0,,validation,0,,,,4;5;6
9656922,CONTROL,0,0,0,,validation,0,,,,4;5;6
9662041,CONTROL,0,0,0,,validation,0,,,,4;5;6
9664374,CONTROL,0,0,0,,validation,0,,,,4;5;6
9697454,CONTROL,0,0,0,,validation,0,,,,4;5;6
9700730,CONTROL,0,0,0,,validation,0,,,,4;5;6
9705028,CONTROL,0,0,0,,validation,0,,,,4;5;6
9713837,CONTROL,0,0,0,,validation,0,,,,4;5;6
9714978,CONTROL,0,0,0,,validation,0,,,,4;5;6
9717013,CONTROL,0,0,0,,validation,0,,,,4;5;6
9719768,CONTROL,0,0,0,,validation,0,,,,4;5;6
9774293,CONTROL,0,0,0,,validation,0,,,,4;5;6
9785533,CONTROL,0,0,0,,validation,0,,,,4;5;6
9786609,CONTROL,0,0,0,,validation,0,,,,4;5;6
9787168,CONTROL,0,0,0,,validation,0,,,,4;5;6
9873628,CONTROL,0,0,0,,validation,0,,,,4;5;6
9874649,CONTROL,0,0,0,,validation,0,,,,4;5;6
9884319,CONTROL,0,0,0,,validation,0,,,,4;5;6
9886979,CONTROL,0,0,0,,validation,0,,,,4;5;6
9896105,CONTROL,0,0,0,,validation,0,,,,4;5;6
9897860,CONTROL,0,0,0,,validation,0,,,,4;5;6
9935245,CONTROL,0,0,0,,validation,0,,,,4;5;6
9955251,CONTROL,0,0,0,,validation,0,,,,4;5;6
9959780,CONTROL,0,0,0,,validation,0,,,,4;5;6
9963873,CONTROL,0,0,0,,validation,0,,,,4;5;6
10001013,CONTROL,0,0,0,,validation,0,,,,4;5;6
10004332,CONTROL,0,0,0,,validation,0,,,,4;5;6
10031670,CONTROL,0,0,0,,validation,0,,,,4;5;6
10032516,CONTROL,0,0,0,,validation,0,,,,4;5;6
10053344,CONTROL,0,0,0,,validation,0,,,,4;5;6
10055516,CONTROL,0,0,0,,validation,0,,,,4;5;6
10095826,CONTROL,0,0,0,,validation,0,,,,4;5;6
10128886,CONTROL,0,0,0,,validation,0,,,,4;5;6
10139620,CONTROL,0,0,0,,validation,0,,,,4;5;6
10148651,CONTROL,0,0,0,,validation,0,,,,4;5;6
10156901,CONTROL,0,0,0,,validation,0,,,,4;5;6
10197090,CONTROL,0,0,0,,validation,0,,,,4;5;6
10214883,CONTROL,0,0,0,,validation,0,,,,4;5;6
10232364,CONTROL,0,0,0,,validation,0,,,,4;5;6
10272141,CONTROL,0,0,0,,validation,0,,,,4;5;6
10273894,CONTROL,0,0,0,,validation,0,,,,4;5;6
10347260,CONTROL,0,0,0,,validation,0,,,,4;5;6
10355303,CONTROL,0,0,0,,validation,0,,,,4;5;6
10406074,CONTROL,0,0,0,,validation,0,,,,4;5;6
10406398,CONTROL,0,0,0,,validation,0,,,,4;5;6
10416108,CONTROL,0,0,0,,validation,0,,,,4;5;6
10456828,CONTROL,0,0,0,,validation,0,,,,4;5;6
10471627,CONTROL,0,0,0,,validation,0,,,,4;5;6
10482897,CONTROL,0,0,0,,validation,0,,,,4;5;6
10484558,CONTROL,0,0,0,,validation,0,,,,4;5;6
10489718,CONTROL,0,0,0,,validation,0,,,,4;5;6
10536458,CONTROL,0,0,0,,validation,0,,,,4;5;6
10585645,CONTROL,0,0,0,,validation,0,,,,4;5;6
10587070,CONTROL,0,0,0,,validation,0,,,,4;5;6
10594194,CONTROL,0,0,0,,validation,0,,,,4;5;6
10613213,CONTROL,0,0,0,,validation,0,,,,4;5;6
10613426,CONTROL,0,0,0,,validation,0,,,,4;5;6
10614852,CONTROL,0,0,0,,validation,0,,,,4;5;6
10646023,CONTROL,0,0,0,,validation,0,,,,4;5;6
10667811,CONTROL,0,0,0,,validation,0,,,,4;5;6
10680475,CONTROL,0,0,0,,validation,0,,,,4;5;6
10716556,CONTROL,0,0,0,,validation,0,,,,4;5;6
10744071,CONTROL,0,0,0,,validation,0,,,,4;5;6
10744149,CONTROL,0,0,0,,validation,0,,,,4;5;6
10778380,CONTROL,0,0,0,,validation,0,,,,4;5;6
10798010,CONTROL,0,0,0,,validation,0,,,,4;5;6
10802873,CONTROL,0,0,0,,validation,0,,,,4;5;6
10853762,CONTROL,0,0,0,,validation,0,,,,4;5;6
10861961,CONTROL,0,0,0,,validation,0,,,,4;5;6
10865759,CONTROL,0,0,0,,validation,0,,,,4;5;6
10865801,CONTROL,0,0,0,,validation,0,,,,4;5;6
10874613,CONTROL,0,0,0,,validation,0,,,,4;5;6
10960568,CONTROL,0,0,0,,validation,0,,,,4;5;6
10961401,CONTROL,0,0,0,,validation,0,,,,4;5;6
11027938,CONTROL,0,0,0,,validation,0,,,,4;5;6
11045728,CONTROL,0,0,0,,validation,0,,,,4;5;6
11068350,CONTROL,0,0,0,,validation,0,,,,4;5;6
11090395,CONTROL,0,0,0,,validation,0,,,,4;5;6
11122461,CONTROL,0,0,0,,validation,0,,,,4;5;6
11129139,CONTROL,0,0,0,,validation,0,,,,4;5;6
11151688,CONTROL,0,0,0,,validation,0,,,,4;5;6
11176052,CONTROL,0,0,0,,validation,0,,,,4;5;6
11198011,CONTROL,0,0,0,,validation,0,,,,4;5;6
11234317,CONTROL,0,0,0,,validation,0,,,,4;5;6
11241419,CONTROL,0,0,0,,validation,0,,,,4;5;6
11287855,CONTROL,0,0,0,,validation,0,,,,4;5;6
11305408,CONTROL,0,0,0,,validation,0,,,,4;5;6
11340204,CONTROL,0,0,0,,validation,0,,,,4;5;6
11341266,CONTROL,0,0,0,,validation,0,,,,4;5;6
11395117,CONTROL,0,0,0,,validation,0,,,,4;5;6
11397675,CONTROL,0,0,0,,validation,0,,,,4;5;6
11411791,CONTROL,0,0,0,,validation,0,,,,4;5;6
11467509,CONTROL,0,0,0,,validation,0,,,,4;5;6
11498109,CONTROL,0,0,0,,validation,0,,,,4;5;6
11502460,CONTROL,0,0,0,,validation,0,,,,4;5;6
11507107,CONTROL,0,0,0,,validation,0,,,,4;5;6
11509531,CONTROL,0,0,0,,validation,0,,,,4;5;6
11515669,CONTROL,0,0,0,,validation,0,,,,4;5;6
11550989,CONTROL,0,0,0,,validation,0,,,,4;5;6
11570565,CONTROL,0,0,0,,validation,0,,,,4;5;6
11611529,CONTROL,0,0,0,,validation,0,,,,4;5;6
11649411,CONTROL,0,0,0,,validation,0,,,,4;5;6
11667181,CONTROL,0,0,0,,validation,0,,,,4;5;6
11701712,CONTROL,0,0,0,,validation,0,,,,4;5;6
11719965,CONTROL,0,0,0,,validation,0,,,,4;5;6
11721978,CONTROL,0,0,0,,validation,0,,,,4;5;6
11751378,CONTROL,0,0,0,,validation,0,,,,4;5;6
11754372,CONTROL,0,0,0,,validation,0,,,,4;5;6
11755114,CONTROL,0,0,0,,validation,0,,,,4;5;6
11855777,CONTROL,0,0,0,,validation,0,,,,4;5;6
11911823,CONTROL,0,0,0,,validation,0,,,,4;5;6
12003924,CONTROL,0,0,0,,validation,0,,,,4;5;6
12008308,CONTROL,0,0,0,,validation,0,,,,4;5;6
12011206,CONTROL,0,0,0,,validation,0,,,,4;5;6
12022038,CONTROL,0,0,0,,validation,0,,,,4;5;6
12067286,CONTROL,0,0,0,,validation,0,,,,4;5;6
12073354,CONTROL,0,0,0,,validation,0,,,,4;5;6
12110252,CONTROL,0,0,0,,validation,0,,,,4;5;6
12120423,CONTROL,0,0,0,,validation,0,,,,4;5;6
12204153,CONTROL,0,0,0,,validation,0,,,,4;5;6
12253397,CONTROL,0,0,0,,validation,0,,,,4;5;6
12255339,CONTROL,0,0,0,,validation,0,,,,4;5;6
12267364,CONTROL,0,0,0,,validation,0,,,,4;5;6
12351054,CONTROL,0,0,0,,validation,0,,,,4;5;6
12365462,CONTROL,0,0,0,,validation,0,,,,4;5;6
12453413,CONTROL,0,0,0,,validation,0,,,,4;5;6
12506147,CONTROL,0,0,0,,validation,0,,,,4;5;6
12602306,CONTROL,0,0,0,,validation,0,,,,4;5;6
12643621,CONTROL,0,0,0,,validation,0,,,,4;5;6
